name,place_id,types,user_ratings_total,rating,vicinity,business_status,lat,lng,X,Y,id_grid
Under Floor,ChIJVwXfSu-YfDURdhsyOe4BKO8,cafe|food|point_of_interest|establishment,22,4.2,마포구 성미산로32길 38-8,OPERATIONAL,37.5604777,126.9244215,126.923789898109,37.5606849980694,40
ﾖﾝﾅﾑﾀﾊﾞﾝ,ChIJ9T5YVc2ZfDURKNjdyD6wpBo,cafe|food|point_of_interest|establishment,,,마포구 연남동 동교로 237,OPERATIONAL,37.5611571,126.9242371,126.923789898109,37.5606849980694,40
차차티클럽,ChIJuQE3GDqZfDURfJGAJ0hG6js,cafe|food|point_of_interest|establishment,15,4.8,마포구 서교동 동교로 232,OPERATIONAL,37.5605655,126.9244849,126.923789898109,37.5606849980694,40
Mermaid’s recipe,ChIJm9S0AemYfDURx0gOZUg9mKQ,cafe|food|point_of_interest|establishment,,,마포구 망원로7길 31-18,OPERATIONAL,37.560591,126.924642,126.924921700628,37.5606857377106,41
Yawn,ChIJM042NwGZfDURorqwqmxDe34,cafe|food|point_of_interest|establishment,3,4.3,마포구 동교로34길 6 1층,OPERATIONAL,37.560917,126.9247023,126.924921700628,37.5606857377106,41
이웃집 마녀,ChIJcwBfV56ZfDURAO-buEk4jp0,cafe|food|point_of_interest|establishment,2,1.5,마포구 동교로34길 6 2층,OPERATIONAL,37.5608894,126.9246426,126.924921700628,37.5606857377106,41
티티유엘,ChIJE1H0AumYfDURaEgX7reC6HQ,cafe|food|point_of_interest|establishment,,,연남동 260-48번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5608894,126.9246426,126.924921700628,37.5606857377106,41
주와 joie,ChIJjz9nG-mYfDUR4oq8FnPDleg,cafe|food|point_of_interest|establishment,,,마포구 연남동 260-38,OPERATIONAL,37.5610036,126.9249081,126.924921700628,37.5606857377106,41
차차티클럽,ChIJuQE3GDqZfDURfJGAJ0hG6js,cafe|food|point_of_interest|establishment,15,4.8,마포구 서교동 동교로 232,OPERATIONAL,37.5605655,126.9244849,126.924921700628,37.5606857377106,41
작당모의,ChIJf-j8VmKZfDURoLn-ZuYkfYk,cafe|food|point_of_interest|establishment,122,4.1,마포구 동교로32길 19 2층,OPERATIONAL,37.5605541,126.9253866,126.924921700628,37.5606857377106,41
チャッタンモイ,ChIJT0UUIi-ZfDURanEjBlH3WVc,cafe|food|point_of_interest|establishment,,,마포구 연남동 ３８１−１２,OPERATIONAL,37.5606779,126.9254538,126.924921700628,37.5606857377106,41
Under Floor,ChIJVwXfSu-YfDURdhsyOe4BKO8,cafe|food|point_of_interest|establishment,22,4.2,마포구 성미산로32길 38-8,OPERATIONAL,37.5604777,126.9244215,126.924921700628,37.5606857377106,41
디펙트빈,ChIJ06BiInWZfDURTIiArXEiNFg,cafe|food|point_of_interest|establishment,,,마포구 동교로34길 3,OPERATIONAL,37.561036,126.924545,126.924921700628,37.5606857377106,41
일쩜오플로어커피,ChIJeQKEEemYfDUReOo7BfCA8z0,cafe|food|point_of_interest|establishment,7,5,연남동 381-5번지 1층 일부 마포구 서울특별시 KR,OPERATIONAL,37.5608245,126.9255332,126.924921700628,37.5606857377106,41
1.5floor coffee,ChIJeQKEEemYfDURfJQjG9rkR0Q,cafe|food|point_of_interest|establishment,15,4.4,마포구 연남동 동교로34길 21,OPERATIONAL,37.5608245,126.9255332,126.924921700628,37.5606857377106,41
차이(chai),ChIJc73xyw2ZfDURqp13edihq5s,cafe|food|point_of_interest|establishment,6,3.7,마포구 양화로23길 48,OPERATIONAL,37.5602645,126.924484,126.924921700628,37.5606857377106,41
midweek(미드위크),ChIJ_YD18o-ZfDURMiCGWEE0FqU,cafe|food|point_of_interest|store|establishment,,,마포구 연남동 382-22,OPERATIONAL,37.5609085,126.9255546,126.924921700628,37.5606857377106,41
bakesomething,ChIJ778Ei22ZfDUR8H4v7fBlBbk,cafe|food|point_of_interest|establishment,,,마포구 연남동 １１８−１８,OPERATIONAL,37.5604132,126.9255162,126.924921700628,37.5606857377106,41
비캄,ChIJxb78qOmYfDURdA2Z1aJFHek,cafe|food|point_of_interest|establishment,,,마포구 동교로30길 17,OPERATIONAL,37.5601152,126.9250669,126.924921700628,37.5606857377106,41
Little Victory 리틀빅토리,ChIJOypbEumYfDURXZTf6PoT4hE,cafe|food|point_of_interest|establishment,27,4.6,마포구 연희로1길 41,OPERATIONAL,37.5607448,126.9256814,126.926053503188,37.560686466503,42
옐로우미플,ChIJo9IqRASZfDUR5gYdICbKtmw,cafe|food|point_of_interest|establishment,37,4.8,"383-38 3층, 마포구",OPERATIONAL,37.5609617,126.9258916,126.926053503188,37.560686466503,42
북카페산책인턴십센터,ChIJLZ2EE-mYfDUROMHX06iyqrM,cafe|food|point_of_interest|establishment,,,마포구 연남동 382-2번지 1층,OPERATIONAL,37.5608982,126.9257007,126.926053503188,37.560686466503,42
연남다방,ChIJBV8OHX6ZfDURQ-bIqQNtwwU,cafe|food|point_of_interest|establishment,13,4.3,마포구 서교동 연희로1길 36 1.5층,OPERATIONAL,37.5604306,126.9257075,126.926053503188,37.560686466503,42
타임브릭스,ChIJ71LmQMmZfDURDDd8zqEHH3M,cafe|food|point_of_interest|establishment,11,4.5,마포구 연희로1길 52 2층,OPERATIONAL,37.5609785,126.9263063,126.926053503188,37.560686466503,42
일쩜오플로어커피,ChIJeQKEEemYfDUReOo7BfCA8z0,cafe|food|point_of_interest|establishment,7,5,연남동 381-5번지 1층 일부 마포구 서울특별시 KR,OPERATIONAL,37.5608245,126.9255332,126.926053503188,37.560686466503,42
1.5floor coffee,ChIJeQKEEemYfDURfJQjG9rkR0Q,cafe|food|point_of_interest|establishment,15,4.4,마포구 연남동 동교로34길 21,OPERATIONAL,37.5608245,126.9255332,126.926053503188,37.560686466503,42
어썸마운틴,ChIJ499uELWZfDURg3NAC8yDoxc,cafe|food|point_of_interest|store|establishment,6,4.2,마포구 연희로 17 1층,OPERATIONAL,37.560414,126.9264592,126.926053503188,37.560686466503,42
midweek(미드위크),ChIJ_YD18o-ZfDURMiCGWEE0FqU,cafe|food|point_of_interest|store|establishment,,,마포구 연남동 382-22,OPERATIONAL,37.5609085,126.9255546,126.926053503188,37.560686466503,42
Cobalt Mood 코발트무드,ChIJtboBtcKZfDURDzFBjoKseEI,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 382-19,OPERATIONAL,37.5610177,126.9256639,126.926053503188,37.560686466503,42
코발트무드 디저트카페,ChIJ0z9CFOmYfDURvuBefNyUAoQ,cafe|food|point_of_interest|establishment,12,3.8,마포구 연남동 동교로38길 42,OPERATIONAL,37.5610177,126.9256639,126.926053503188,37.560686466503,42
チャッタンモイ,ChIJT0UUIi-ZfDURanEjBlH3WVc,cafe|food|point_of_interest|establishment,,,마포구 연남동 ３８１−１２,OPERATIONAL,37.5606779,126.9254538,126.926053503188,37.560686466503,42
산옥커피로스터스 sanok coffeeroasters,ChIJbykmbQ6ZfDURfMiaNVAfaas,cafe|food|point_of_interest|store|establishment,11,3.5,마포구 동교동 113-85 KR,OPERATIONAL,37.5609083,126.9265475,126.926053503188,37.560686466503,42
bakesomething,ChIJ778Ei22ZfDUR8H4v7fBlBbk,cafe|food|point_of_interest|establishment,,,마포구 연남동 １１８−１８,OPERATIONAL,37.5604132,126.9255162,126.926053503188,37.560686466503,42
19평거실,ChIJf83_PtqZfDURXSDRJGuAs_M,cafe|food|point_of_interest|establishment,25,3.7,연희로1길 18,OPERATIONAL,37.5608468,126.9266253,126.926053503188,37.560686466503,42
작당모의,ChIJf-j8VmKZfDURoLn-ZuYkfYk,cafe|food|point_of_interest|establishment,122,4.1,마포구 동교로32길 19 2층,OPERATIONAL,37.5605541,126.9253866,126.926053503188,37.560686466503,42
셀러리타운 Sellerleetown セラーリータウン,ChIJZ61MOtmZfDUR9JTm3fcu_IM,cafe|food|point_of_interest|store|establishment,22,4.3,마포구 연희로1길 53,OPERATIONAL,37.5612025,126.9261968,126.926053503188,37.560686466503,42
Underdog coffee,ChIJ9c_OBeiZfDURPXyyLnlhMzw,cafe|food|point_of_interest|store|establishment,5,4.8,성미산로15길 13 1층,OPERATIONAL,37.5617512,126.9174835,126.916998066177,37.5615813207538,45
4wall Fish,ChIJJ6fMa-eYfDURDGfpuNqB6jY,cafe|food|point_of_interest|establishment,1,4,마포구 성미산로 95,OPERATIONAL,37.5614694,126.9179981,126.918129882063,37.5615821255145,46
네스팅(nesting),ChIJhxdE1NyZfDURsaFmeD3C3QE,cafe|food|point_of_interest|establishment,1,5,마포구 성산동 226-7,OPERATIONAL,37.561318,126.9185767,126.918129882063,37.5615821255145,46
온순간라마티에,ChIJ54AdZueYfDURKbfZhtk3_wk,cafe|restaurant|food|point_of_interest|establishment,1,5,마포구 연남동 487-375,OPERATIONAL,37.5610865,126.9181089,126.918129882063,37.5615821255145,46
아라리오브네 연남점,ChIJ54AdZueYfDURq5DSJw1QANE,cafe|food|point_of_interest|establishment,91,3.9,마포구 연남동 성미산로16길 3-3,OPERATIONAL,37.5610865,126.9181089,126.918129882063,37.5615821255145,46
Cafe Are&am,ChIJkxheoB6ZfDURMlg2tI_xZMY,cafe|food|point_of_interest|establishment,29,4.7,마포구 성미산로17길 12,OPERATIONAL,37.5620547,126.9181594,126.918129882063,37.5615821255145,46
Cafe PLATTE,ChIJ4TUQD-eYfDURFam1QW4IEK0,cafe|food|point_of_interest|store|establishment,146,4.4,마포구 488 11 카페플래트(Cafe PLATTE 1층,OPERATIONAL,37.5618212,126.9187314,126.918129882063,37.5615821255145,46
Underdog coffee,ChIJ9c_OBeiZfDURPXyyLnlhMzw,cafe|food|point_of_interest|store|establishment,5,4.8,성미산로15길 13 1층,OPERATIONAL,37.5617512,126.9174835,126.918129882063,37.5615821255145,46
플래트,ChIJU7kRD-eYfDURH6NajpywvBk,cafe|food|point_of_interest|establishment,,,연남동 488-11번지 1층 101호 마포구 서울특별시 KR,OPERATIONAL,37.5619255,126.9187148,126.918129882063,37.5615821255145,46
클레(KLEE),ChIJU7kRD-eYfDURp2TD0T0lddg,cafe|food|point_of_interest|establishment,7,3.3,마포구 연남동 성미산로 105,CLOSED_TEMPORARILY,37.5619255,126.9187148,126.918129882063,37.5615821255145,46
Groovy,ChIJWyoY5eqZfDUR-xZ7siLo5GM,cafe|food|point_of_interest|establishment,,,마포구 연남동 동교로27길 95,OPERATIONAL,37.56156,126.9196289,126.919261697993,37.5615829194259,47
그루비,ChIJbxGypeeYfDURi8IQFd1e_Ts,cafe|food|point_of_interest|store|establishment,13,4.3,마포구 연남동 493-12번지 1층,OPERATIONAL,37.56156,126.9196289,126.919261697993,37.5615829194259,47
가나슈블랫,ChIJ3xh4oeeYfDUR-y-XweqRcHQ,cafe|food|point_of_interest|establishment,26,4.7,마포구 연남동 493-16,OPERATIONAL,37.5613197,126.919466,126.919261697993,37.5615829194259,47
커피집연남동풍경,ChIJ5XpMrueYfDURJ_3_M-wcweQ,cafe|food|point_of_interest|establishment,,,연남동 504-40번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.561806,126.9197352,126.919261697993,37.5615829194259,47
Cafe PLATTE,ChIJ4TUQD-eYfDURFam1QW4IEK0,cafe|food|point_of_interest|store|establishment,146,4.4,마포구 488 11 카페플래트(Cafe PLATTE 1층,OPERATIONAL,37.5618212,126.9187314,126.919261697993,37.5615829194259,47
가페마스네서울,ChIJ-1hWB-eYfDUR9_slLXWYqkw,cafe|restaurant|food|point_of_interest|establishment,108,4.4,마포구 성미산로 109,OPERATIONAL,37.562078,126.9191214,126.919261697993,37.5615829194259,47
플래트,ChIJU7kRD-eYfDURH6NajpywvBk,cafe|food|point_of_interest|establishment,,,연남동 488-11번지 1층 101호 마포구 서울특별시 KR,OPERATIONAL,37.5619255,126.9187148,126.919261697993,37.5615829194259,47
클레(KLEE),ChIJU7kRD-eYfDURp2TD0T0lddg,cafe|food|point_of_interest|establishment,7,3.3,마포구 연남동 성미산로 105,CLOSED_TEMPORARILY,37.5619255,126.9187148,126.919261697993,37.5615829194259,47
오피스오브 커피점,ChIJky7XCe6ZfDURJxJs4c4j3UA,cafe|food|point_of_interest|establishment,8,4.5,마포구 성미산로 107,OPERATIONAL,37.5620664,126.9188497,126.919261697993,37.5615829194259,47
리본카페,ChIJpZV2BueYfDUR2PKsEKmCdSc,cafe|food|point_of_interest|establishment,,,연남동 488-7번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5620664,126.9188497,126.919261697993,37.5615829194259,47
카페책속의한줄,ChIJp_RayOeYfDUR7s-GV92schA,cafe|food|point_of_interest|establishment,1,4,마포구 연남동 561-47번지 1층 101호,OPERATIONAL,37.5614224,126.9206496,126.920393513968,37.5615837024882,48
도깨비커피집,ChIJ7fnWvueYfDURxu5mYE6F8Pw,cafe|food|point_of_interest|establishment,,,마포구 연남동 561-3번지 1층,OPERATIONAL,37.5611195,126.9203348,126.920393513968,37.5615837024882,48
일더하기이분의일,ChIJA9OKUseZfDURM0yIJvHcKO4,cafe|food|point_of_interest|establishment,3,5,마포구 연남동 동교로27길 80,OPERATIONAL,37.5611195,126.9203348,126.920393513968,37.5615837024882,48
커피집연남동풍경,ChIJ5XpMrueYfDURJ_3_M-wcweQ,cafe|food|point_of_interest|establishment,,,연남동 504-40번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.561806,126.9197352,126.920393513968,37.5615837024882,48
17도씨 (17℃),ChIJgUI1Uu-YfDURyen_bjYmI9s,bakery|cafe|food|point_of_interest|store|establishment,107,4.4,마포구 동교로29길 38,OPERATIONAL,37.562005,126.9231,126.92265714605,37.5615852360651,50
차고,ChIJ7RBvdSeZfDURdsBclw5q2pw,cafe|food|point_of_interest|establishment,1,3,마포구,OPERATIONAL,37.5618787,126.9231947,126.92265714605,37.5615852360651,50
Espresso Boutique,ChIJ7zcYfuiYfDUR4Pvjc4z5F14,cafe|food|point_of_interest|establishment,87,4.1,마포구 연남로3길 7 2층,OPERATIONAL,37.561303,126.9221108,126.92265714605,37.5615852360651,50
커피지뉴,ChIJ1yuzm-iYfDURHIRQGSEGMTk,cafe|food|point_of_interest|establishment,,,연남동 573-1번지 마포구 서울특별시 KR,OPERATIONAL,37.5620418,126.9223611,126.92265714605,37.5615852360651,50
연남방앗간,ChIJUbwhleiYfDURII_RTzJLW6s,cafe|food|point_of_interest|establishment,232,4.3,마포구 연남동 동교로29길 34,OPERATIONAL,37.561994,126.9230969,126.92265714605,37.5615852360651,50
카페가또,ChIJr9viYuiYfDUR7nH1K5fje7M,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 566-67번지,OPERATIONAL,37.5610321,126.9226643,126.92265714605,37.5615852360651,50
아임일리터,ChIJKfrhhxyZfDURZI_jsSs26F4,cafe|food|point_of_interest|establishment,23,4.3,마포구 연남동 259-9,OPERATIONAL,37.561333,126.9240782,126.923788962154,37.5615859865798,51
듀오란스,ChIJXbboIVCZfDURYEfhAWSBuVw,cafe|food|point_of_interest|establishment,13,4.2,마포구 연남동 255-24,OPERATIONAL,37.5620971,126.9237161,126.923788962154,37.5615859865798,51
카페 크리무,ChIJ4fyL7SGZfDURpJNcBAiCTeI,cafe|food|point_of_interest|establishment,,,마포구 연남동 255-24,OPERATIONAL,37.5621165,126.9237353,126.923788962154,37.5615859865798,51
Cafe Creamu,ChIJbU201YiZfDURdsmwKZksnM0,cafe|food|point_of_interest|establishment,,,마포구 연남동 동교로39길 10,CLOSED_TEMPORARILY,37.5621165,126.9237353,126.923788962154,37.5615859865798,51
pinklike,ChIJOzJrw-iYfDURe27wm3dO7fU,cafe|food|point_of_interest|establishment,2,4,마포구 연남동 255-24,OPERATIONAL,37.5621322,126.9237768,126.923788962154,37.5615859865798,51
차고,ChIJ7RBvdSeZfDURdsBclw5q2pw,cafe|food|point_of_interest|establishment,1,3,마포구,OPERATIONAL,37.5618787,126.9231947,126.923788962154,37.5615859865798,51
보나 바시움 랜디스 연남점,ChIJh5QvzIKZfDURx8f-uCawaFI,cafe|food|point_of_interest|establishment,2,4.5,마포구 연남동 228-57,OPERATIONAL,37.5618797,126.9243706,126.923788962154,37.5615859865798,51
ﾖﾝﾅﾑﾀﾊﾞﾝ,ChIJ9T5YVc2ZfDURKNjdyD6wpBo,cafe|food|point_of_interest|establishment,,,마포구 연남동 동교로 237,OPERATIONAL,37.5611571,126.9242371,126.923788962154,37.5615859865798,51
공카페,ChIJ20IAJemYfDURz05JsTfxG5g,cafe|food|point_of_interest|establishment,4,4,마포구 연남동 동교로38길 14,OPERATIONAL,37.5618897,126.9250561,126.924920778301,37.5615867262452,52
체리퀴리,ChIJH1dlIemYfDUR46nrZM-azzk,cafe|food|point_of_interest|establishment,1,3,마포구 연남동 260-5번지 1층,OPERATIONAL,37.5617103,126.9248413,126.924920778301,37.5615867262452,52
바나나 하루키,ChIJT6pfYs-YfDURoITLMFrxGcA,bakery|cafe|food|point_of_interest|store|establishment,54,4.3,마포구 동교로38길 6 3층,OPERATIONAL,37.5616623,126.9246798,126.924920778301,37.5615867262452,52
카페매화,ChIJ-8QQIemYfDUR9tiG7_hnFfk,cafe|food|point_of_interest|establishment,3,4.7,연남동 260-4번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5617519,126.9247637,126.924920778301,37.5615867262452,52
바소 연남,ChIJqbAdnVWZfDURMcRKlAAdojM,cafe|food|point_of_interest|establishment,2,5,마포구 동교로38길 8,OPERATIONAL,37.5617684,126.9247697,126.924920778301,37.5615867262452,52
듀윗,ChIJ25W8H-mYfDURKuyaIftL5BI,cafe|food|point_of_interest|establishment,145,4.2,마포구 연남동 동교로 242-5,OPERATIONAL,37.561505,126.9246666,126.924920778301,37.5615867262452,52
롭다,ChIJCUkd4OiYfDURL1zOVb9JQn4,cafe|food|point_of_interest|store|establishment,5,4,마포구 연남동 260-16,OPERATIONAL,37.5615994,126.9245418,126.924920778301,37.5615867262452,52
바람커피,ChIJi1PjbfWZfDUR4UiWwlmm5J0,cafe|food|point_of_interest|establishment,96,4.7,마포구 동교로38길 26-7,OPERATIONAL,37.5615947,126.925287,126.924920778301,37.5615867262452,52
스타게이즈 연남,ChIJd3ZrMgWZfDURMz_cHdVD_2Q,cafe|food|point_of_interest|establishment,,,마포구 연남동 동교로38길 7,OPERATIONAL,37.5618686,126.92471,126.924920778301,37.5615867262452,52
달마시안 무,ChIJ6fH34maZfDURCUDmtwS38mA,cafe|food|point_of_interest|store|establishment,,,"마포구 동교로38길 5 3, 4층",OPERATIONAL,37.5618071,126.9245875,126.924920778301,37.5615867262452,52
어글리밀크,ChIJS92oB0eZfDURUrbjvFbS79g,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 390-78 2층,OPERATIONAL,37.5618931,126.9251341,126.924920778301,37.5615867262452,52
테이블 연남(table yeonnam),ChIJDVqTGLiZfDURXZJO1ncx2dA,cafe|food|point_of_interest|store|establishment,2,5,마포구 동교로38길 16,OPERATIONAL,37.561915,126.9251419,126.924920778301,37.5615867262452,52
무원지,ChIJxT88MVaZfDUR75_kTsePByQ,cafe|food|point_of_interest|store|establishment,,,마포구 동교로38길 20,OPERATIONAL,37.5618825,126.9252497,126.924920778301,37.5615867262452,52
루온루온,ChIJz0UjQw2ZfDURtfBMaB7s3mM,cafe|food|point_of_interest|store|establishment,42,4.6,마포구 연남동 동교로38길 20 노란벽과 초록창문 펄러기는 베트남기 101호,OPERATIONAL,37.5618825,126.9252497,126.924920778301,37.5615867262452,52
A Bonny Day,ChIJT83JOumYfDURBDgiPpzKfGg,cafe|food|point_of_interest|establishment,4,3.3,마포구 연남동 동교로38길 20,OPERATIONAL,37.5618825,126.9252497,126.924920778301,37.5615867262452,52
"Oh,range",ChIJA2M_Vl-ZfDURokR_zE6B7O0,cafe|food|point_of_interest|establishment,53,4.5,마포구 연남동 390-71,OPERATIONAL,37.562007,126.924974,126.924920778301,37.5615867262452,52
사르르(Sarr),ChIJJ82LHemYfDURmM__4YdTFKY,cafe|food|point_of_interest|establishment,149,3.7,마포구 연남동 260-25,CLOSED_TEMPORARILY,37.5612527,126.9245746,126.924920778301,37.5615867262452,52
보나 바시움 랜디스 연남점,ChIJh5QvzIKZfDURx8f-uCawaFI,cafe|food|point_of_interest|establishment,2,4.5,마포구 연남동 228-57,OPERATIONAL,37.5618797,126.9243706,126.924920778301,37.5615867262452,52
크림슨코크,ChIJo0_VO-mYfDURfm8JbxKBr60,cafe|food|point_of_interest|establishment,18,4.7,마포구 연남동 390-25,OPERATIONAL,37.5617014,126.9255511,126.924920778301,37.5615867262452,52
헤이미쉬,ChIJo0_VO-mYfDURTA8h7HhzvjA,cafe|food|point_of_interest|establishment,46,4.6,마포구 연남동 390-25,OPERATIONAL,37.5617014,126.9255511,126.924920778301,37.5615867262452,52
온더랜드 On the Land,ChIJD2xTuJSZfDURZR5gIhyV8EY,cafe|food|point_of_interest|store|establishment,5,5,마포구 동교로38길 34 1층,OPERATIONAL,37.5614329,126.9255784,126.924920778301,37.5615867262452,52
코코시에나,ChIJHbrNDbuZfDURVfpHLsQrIX0,cafe|food|point_of_interest|store|establishment,5,4,동교동 38길 28,OPERATIONAL,37.5618039,126.9255616,126.924920778301,37.5615867262452,52
리갈딩어스,ChIJTSNMY-aZfDUR8-JAvePXXBs,cafe|food|point_of_interest|establishment,1,4,마포구 연남동 동교로38안길 24,OPERATIONAL,37.5621152,126.9251807,126.924920778301,37.5615867262452,52
